Tweet_count,Username,Text,Created At,Retweets,Likes
246,Patricio Andolini 🇨🇵🇮🇹 🇮🇱 ⚡️PFM Soutien FDO⚡,"Des keffiehs dans les cartables  . On attend quoi pour les virer de Sciences Po  , ces futures recrues de la France insoumise  !!! https://t.co/wLiUiET6lb",Fri Sep 13 13:28:00 +0000 2024,365,789
247,Sea Shepherd France,"La principale compagnie baleinière japonaise vient de publier des images montrant un rorqual commun capturé et tué, afin d’être vendu dans des restaurants nippons. Cinq rorquals ont péri sous les coups de harpons japonais depuis début Août.
« Si le Japon croit utile de narguer le https://t.co/H0J5ArugHY",Thu Sep 12 15:46:34 +0000 2024,898,1468
248,MM ۞,"Le 21 août 1953, la France exile le sultan Mohamed V et met à sa place un pantin nommé Mohamed Ben Arafa.

Inacceptable pour les marocains.

Deux semaines plus tard, le nationaliste Allal ben Abdallah saute poignard à la main sur le cortège du faux sultan mais rate sa cible et https://t.co/uwjpMOBdpq",Fri Sep 13 14:29:29 +0000 2024,145,965
249,Europe 1,"« Le plus gros problème aujourd’hui en France, c’est la Sécurité sociale », estime @Cyrilhanouna dans #OMSLT sur #Europe1. https://t.co/dEXWdiuf1I",Thu Sep 12 14:59:19 +0000 2024,57,257
250,🇫🇷 LouiseFrance75 🇫🇷 🕎,"#SaraDeldar,  une Iranienne de 32 ans  est décédée il y a 3 jours des suites de ses blessures lorsqu'elle a été abattue par les sbires des mollahs. Elle a été arrêtée, torturée et emprisonnée lors des manifestations de 2022 en Iran.  
Où est l'indignation des célébrités et des https://t.co/EdmIytBEZS",Thu Sep 12 18:38:15 +0000 2024,1547,2600
251,Sarah Knafo,"📣 « Vous êtes en train de parler de bord politique en parlant de France Inter. Est-ce que vous vous rendez compte que c’est admettre que le service public est d’un bord politique ? Donc, qu’avec nos impôts, nous payons des chaînes de gauche. » https://t.co/sPEpMQ1b9U",Fri Sep 13 13:20:50 +0000 2024,2478,7253
252,William THAY,"Le pot de départ de Bruno Le Maire est indécent. Il part et nous laisse un désastre économique !

La France mettra 60 ans pour rembourser la dette le Maire (+1000 Mrds €). Hors crise, le déficit public est le pire depuis 1993 et le déficit commercial est le pire de l'histoire ! https://t.co/1O6vykTFRE",Fri Sep 13 05:05:00 +0000 2024,2053,4553
253,Comité Trump France,"L'homme le plus riche du monde à pris des risques immenses à soutenir Donald Trump. Le deep state va tout tenter contre lui. 
Le soutenez-vous ? https://t.co/wkpyoCr9rl",Sat Sep 14 11:05:29 +0000 2024,1437,7229
254,Netflix France,"Rien ne l’arrêtera.

Tomb Raider : La Légende de Lara Croft, la série d’animation, le 10 octobre. https://t.co/ImTIgVeDne",Thu Sep 12 16:02:00 +0000 2024,107,765
255,Alain Weber,Décidément il n’est vraiment pas à l’abri d’une connerie ! La France est au fond du trou et voilà l’autre clown qui pour se faire bien voir veut rajouter une fête nationale. Emmanuel Macron veut instaurer une «fête nationale du sport» tous les 14 septembre https://t.co/jC9Vg6MmYO https://t.co/Oap5BbkesF,Sat Sep 14 04:16:35 +0000 2024,472,1038
256,Fil Rouge France,"Quand on voit les #Féministes et les débiles de #LFI prôner cet #islam de respect et de liberté des femmes, on a comme un doute.
Pauvre gosse...
Un commentaire ? https://t.co/s22NvOuKL0",Sat Sep 14 13:13:56 +0000 2024,414,524
257,League of Legends FR,"Fin de la chasse, voici la liste des artistes qui seront présents sur la bande originale de la saison deux d’#Arcane 🎶 https://t.co/8WK6qVXaR2",Thu Sep 12 15:00:34 +0000 2024,389,3167
258,MM ۞,"🇲🇦🇻🇳 | Témoignage de soldats marocains qui ont combattus en Indochine aux côtés de la France jusqu’à ce qu’ils apprennent que les français avaient fait exilé le sultan Mohammed V.

Ne prêtant allégeance qu’au sultan, ils rejoignirent la résistance Vietnamienne. https://t.co/1WopzpOfWF",Fri Sep 13 17:13:31 +0000 2024,282,1387
259,Info France 2,"🔴 EXCLUSIF #JT20H : voici la lettre à la commission Sauvé d'une mère victime de l'Abbé Pierre, lue par ses filles. Il possédait les clés de son appartement et la forçait à pratiquer fellations et rapports sexuels, dont certains avec d'autres femmes. https://t.co/RhuoaagbDG",Thu Sep 12 18:01:00 +0000 2024,373,729
260,Netflix France,"Yerin Ha est Sophie Beckett.

La Chronique des Bridgerton saison 4, prochainement. https://t.co/T7i8jRqM1O",Wed Sep 11 13:30:00 +0000 2024,161,2441
261,Rafael Sereti,"🔥Il veut immigrer en France et il demande directement à la jeune fille de 18 ans : ""J'ai envie de t'enceinter pour avoir les papiers""

https://t.co/ElbpIbTN5o",Thu Sep 12 05:10:00 +0000 2024,1551,2762
262,🌱 Le Radis Irradié / Eric.K🌱,"🛑Je dois vous le dire, c'est important.
Il y a peu, j'ai reçu une proposition de partenariat pour travailler avec ""France Verif"", un outil censé indiquer si un site est fiable ou non.

Je viens tout juste de tester l'outil sur un site de contrefaçon qui vend des maillots de https://t.co/64AmqTUk59",Fri Sep 13 04:37:56 +0000 2024,138,908
263,Rafael Sereti,"🔴Sarcelles, France 🇫🇷 
Grand Remplacement accompli dans cette ville du 95. https://t.co/sxPwZNouRy",Sat Sep 14 11:08:04 +0000 2024,328,572
264,Collectif Némésis,"⚠️Nouvelle statistique hallucinante du Ministère @Interieur_Gouv ⚠️:

En France dans les transports en commun en 2023, les violences sexuelles ont été  commises à 43% par des étrangers. 

Oui vous avez bien lu : nous ne parlons pas que de l’Ile-de-France mais bien de la France https://t.co/sdZbM9X1Vq",Wed Sep 11 09:36:59 +0000 2024,2098,5298
265,Le Fascisme Islamiste Dévoilé,"""Aujourd'hui vous avez le droit d'être antisémite, raciste, homophobe, misogyne, pourvu que ce soit au nom de l'Islam."" [Michel Onfray] https://t.co/E7hZQPvaK2",Thu Sep 12 12:00:00 +0000 2024,1631,4063
266,MR RIGHT™🇰🇪,"Ata huko kwetu Lyon, France hakukuwagi na baridi hivi kama Nairobi. je suis déçu par toi😞",Thu Sep 12 19:57:15 +0000 2024,37,177
267,Netflix France,"Tout cramer.

Arcane saison 2, en novembre. https://t.co/Qif5pmufYD",Thu Sep 05 12:00:05 +0000 2024,3984,27866
268,A__SAMEDI,"La planète entière, je répète : la planète entière se fout de la gueule de la France avec l’histoire de Jean-Michel Trogneux. https://t.co/G2r8ZwCIXJ",Fri Sep 13 19:47:04 +0000 2024,2275,4779
269,Mathieu Madénian,"Michel Barnier 1er ministre, Michel Sardou qui remonte sur scène , Intervilles qui revient sur France 2 …J’ai l’impression de vivre dans un vieux Télé 7 jours…",Mon Sep 09 06:23:04 +0000 2024,1365,10809
270,Enzo Morel,"La 2ème « forêt urbaine » de Paris a coûté 15 millions d'euros pour 7500 arbres, soit 2000 euros par arbre planté.
https://t.co/KDKJBVayQi https://t.co/t24VYM52UQ",Wed Sep 11 18:07:01 +0000 2024,239,524
271,AlexNoMatrixé,"L’arnaque du Papillomavirus 🦠💉

Docteur Keyser ( Gyneco ) 🎙️

#virus #vaccln #poison #France #Macron https://t.co/3aDfMFTIml",Fri Sep 13 21:51:21 +0000 2024,1363,1833
272,Fil Rouge France,"#Paris 
Manifestation, place de la République, pour dire non à la création d'un ministère de l'immigration.
Mais qu'on les renvoie tous chez eux. Ils n'ont aucun droit ici. 
Comment l'état peut autoriser de telles manifestations qui troublent l'ordre public ? https://t.co/Ppw1omhJkW",Sat Sep 14 17:01:56 +0000 2024,1275,3933
273,Sylvain Catherine,"En 2024, la retraite par répartition américaine, l’un des deux piliers du système 🇺🇸, aura rattrapé en montant la pension française, pilier unique de notre système.

Le mois dernier, la pension moyenne 🇺🇸 s’élevait à 1 920 $, soit 1 740 euros. En France, elle était de 1 558 euros https://t.co/XqHtF0ln0K",Tue Sep 10 04:44:21 +0000 2024,177,444
274,Brèves de presse,"⚡️🇫🇷INFO -« Elle broie les gens », « toxique », « humiliante », « menaçante »... le lourd CV d’Agnès Vahramian. L'Informé a recueilli de multiples témoignages sur le « climat de terreur » qu’aurait entretenu celle qui sera bientôt directrice de Franceinfo.
https://t.co/yYTcZXvZ4O",Mon Sep 09 17:59:49 +0000 2024,1750,2936
275,Marine Tondelier,"Thierry Cotillard (Président Les Mousquetaires) s'est dit ce matin sur France Inter favorable à la mesure phare du #NouveauFrontPopulaire 👉 l'augmentation du SMIC à 1600 euros

Une mesure juste et efficace pour lutter contre la paupérisation.

Tiens tiens... 🤔 https://t.co/6DxtTilwGR",Tue Sep 10 15:30:33 +0000 2024,1644,5982
276,Mohamed Nacer,"La France est soumise au lobby des monstres criminels qui font couler le sang des enfants de Gaza. Ies décideurs là-bas  n'aiment que son goût, sa texture, mais ils sont dégoûtés par celui d'El Mordjene🙄
le monsieur👇 a tout dit. https://t.co/0XLZWcrN3x",Fri Sep 13 19:45:35 +0000 2024,591,1890
277,League of Legends FR,"Briar souffle sa première bougie aujourd’hui 🎂

On lui souhaite un joyeux anniversaire !

Likez ce post pour avoir une chance de remporter un des 5 skins Briar Ville Démoniaque 🎁 https://t.co/TNkBauAXBz",Fri Sep 13 16:59:50 +0000 2024,46,622
278,marco,Voilà le charlot qui aurait détecté 3 sifflets contre le Président hier soir au Stade de France.. ça vous étonne?? Pas moi !! https://t.co/OMtzEyNWy9,Mon Sep 09 07:58:37 +0000 2024,442,1677
279,MSI France,"On vous a cook une surprise avec @NVIDIAGeForceFR et @ZeratoR... 👀
Une des dernières cartes Geforce RTX 4070 édition World of Warcraft à gagner (et admirer) pendant le #WoWhotel !

Pour participer :
⚔️Commente avec #MSIxWorldofWarcraft 
⚔️Suis le live de Zerator https://t.co/8fKhx3Bc3J",Wed Sep 11 12:58:25 +0000 2024,606,806
280,Philippe Conte persiste et signe !,"Les USA vont autoriser les Ukrainiens à frapper Moscou avec des missiles français et britanniques mais pas avec des missiles états-uniens !
Ainsi la France et la Grande-Bretagne seront les cibles des Russes mais pas les USA !
 https://t.co/tYESPnOWeQ",Thu Sep 12 19:28:25 +0000 2024,1034,1166
281,Infos Séries,"🇫🇷 Les 4 films présélectionnés pour représenter la France aux Oscars :

• Le Comte de Monte-Cristo. 
• Emilia Pérez. 
• All We Imagine As Light. 
• Miséricorde. https://t.co/Br0xJZJXUv",Wed Sep 11 19:25:34 +0000 2024,125,1518
282,⚽️❤️,"Le PSG joue mieux sans…
L’équipe de France joue mieux sans…
Le Real joue moins bien avec… https://t.co/S9rwS5ZMNp",Mon Sep 09 20:43:12 +0000 2024,3413,30540
283,TPMP,"Kylian Mbappé : Rien ne va plus avec l’équipe de France et le PSG ! 
Nos infos exclusives dans #TPMP https://t.co/CdwVPS8MuR",Wed Sep 11 18:49:04 +0000 2024,30,221
284,SpaceScience🌟,"Un tremblement de terre a pu être ressenti dans le sud est de la France, sur la côte !! 

Nice, Toulon, Cannes, et surtout Frejus ! https://t.co/GwiGll6U5E",Sat Sep 14 18:58:38 +0000 2024,60,428
285,Betsson France 🔞,"🎁 JEU CONCOURS INTER MILAN ⚫️🔵

Les amis, aujourd’hui on vous fait gagner le nouveau maillot extérieur de l’@Inter !!

Pour participer c’est simple : 
⁃Follow @BetssonFR ✅
⁃Tag un ami 🤝
⁃RT pour doubler tes chances 🔁

TAS le 20/09 💪

Bonne chance 🍀 https://t.co/gDNuovKlie",Fri Sep 13 14:30:05 +0000 2024,471,218
286,Joueurs Belges 🇧🇪,"Cela faisait 43 ans que la Belgique n’avait plus battu la France en match officiel !😳

Demain, cela fera 43 ans et 1 jour. https://t.co/hmGCAIrPgu",Mon Sep 09 20:47:21 +0000 2024,508,15048
287,75 Secondes 🗞️,"Koba LaD à propos de Pierre Palmade : « Il a tué un enfant, il était sous je-ne-sais-quoi, il est dehors. C’est ça la France » https://t.co/nkoD48MGKc",Thu Sep 12 17:55:50 +0000 2024,153,833
288,Rothen s'enflamme,"- ""Qu'est-ce que t'as pensé de la Belgique face à la France ?""
- ""20 bonnes premières minutes, et puis le néant total !""
- ""Je ne t'ai pas demandé de me parler de tes derniers matchs Eden !"" 

🤣 Quand Julien Cazarre croise Eden Hazard dans les vestiaires du match des légendes. https://t.co/0bdCxZ9hcx",Wed Sep 11 17:21:55 +0000 2024,103,1296
289,Netflix France,"C’est officiel !

LE GARÇON ET LE HÉRON, du Studio Ghibli, arrive sur Netflix en 2025. https://t.co/uwOt6aMwj5",Sun Sep 08 23:00:00 +0000 2024,453,5012
290,Avner Solal,"Coucou @sebastiendelogu : enfin, la France entière réalise que tu n'es qu'une racaille en panoplie de costume avec un niveau intellectuel d'école primaire",Tue Sep 10 03:55:08 +0000 2024,2105,7029
291,La France m'a tuer 🇫🇷🇬🇧🇺🇦🇪🇺🇲🇦🇮🇱🇵🇸,"Il paraît que ce serait du ""mépris de classe"" que de se moquer de la piètre prestation du député #SébastienDelogu ? 🤔

Je ne vais pas me gêner face à ce gros beauf. Il n'a que ce qu'il mérite. À force de critiquer tout le monde, il n'avait qu'à s'assurer d'avoir le cul propre... https://t.co/5elzeQNszY",Tue Sep 10 16:08:57 +0000 2024,301,1118
292,PlayStation France,Album de famille💙 #AstroBot https://t.co/f1qo19qBeG,Fri Sep 13 09:58:04 +0000 2024,50,343
293,Laurent Jacobelli Ⓜ️,"Nous sommes le premier parti de France et avons le plus grand groupe à l'Assemblée nationale.

Il est impensable que nos propositions soient mises de côté par le nouveau Gouvernement. https://t.co/JhoabJ5YVd",Wed Sep 11 13:49:27 +0000 2024,89,324
294,Tom BENOIT,"👎Le RN annonce censurer le gouvernement si quelconque hausse d’impôts vient à être décidée…

Cet été, j’ai été le seul à souligner que 5 points d’augmentation sur les prélèvements des auto-entrepreneurs étaient actés ! Où était le RN ?…
La France mérite un pouvoir de libéraux https://t.co/FelOEpo0ot",Thu Sep 12 14:11:20 +0000 2024,1241,2829
295,Patricio Andolini 🇨🇵🇮🇹 🇮🇱 ⚡️PFM Soutien FDO⚡,Les allemands prennent de sévères mesures contre l immigration illégale  . A nous de les imiter malgré les vociférations de la France Insoumise  . https://t.co/eRXKJuRsWB,Thu Sep 12 16:20:26 +0000 2024,701,2210
296,ZEVENT,"Le montant de la cagnotte à la fin de ce #ZEVENT2024 s'élève donc à 10145881€ !

Un grand bravo et un grand merci à tous ceux qui nous ont aidé à lutter contre la précarité en France. 🙏 https://t.co/00FFRYxCdf",Sun Sep 08 23:30:36 +0000 2024,7026,32031
297,Ile-de-France Rassemblée,"🔴 « L’opposition doit cesser de bordéliser nos séances. Nous sommes là pour débattre du fond des dossiers, pas pour subir les outrances de la France Insoumise. »

@OthmanNasrou recadre la gauche régionale. ⤵️ https://t.co/oFpN32tYvM",Wed Sep 11 07:48:14 +0000 2024,511,2059
298,Eric Ciotti,"L’union des droites a obtenu 11 millions de voix aux législatives, nous sommes le premier bloc politique de France.

Nous avons été bloqués par le Front de la honte allant de LFI à certains LR qui va paralyser le pays.

https://t.co/PcMlKmQOXP",Wed Sep 11 06:35:06 +0000 2024,673,2639
299,MHS,"Avec un tel niveau de soft power des Algériens, on pourrait hisser la Chemma SNTA au rang du caviar en France facilement ! https://t.co/cqgdV7SYyx",Tue Sep 10 16:46:38 +0000 2024,133,1231
300,Nathalie Oziol,"Mais qui fait une distinction entre « la France des bourgs et la France des tours »?
Pas La France Insoumise!",Wed Sep 11 15:16:54 +0000 2024,147,594
301,France tv,"Quand Léon Marchand rencontre enfin la Phryge à son effigie ! 🥰

#Paris2024 https://t.co/OTOgtWanSr",Sat Sep 14 18:51:21 +0000 2024,565,7026
302,Cerfia,"🇫🇷 FLASH | Emmanuel Macron hué ce soir au Stade de France lors de la cérémonie de clôture des Jeux paralympiques. (@RachidJelti) 

 https://t.co/G9tRnR6lEi",Sun Sep 08 19:07:42 +0000 2024,2284,11412
303,Le Parisien,"Le corps de Théo Decouchant, 23 ans, avait été retrouvé en 2021 en Haute-Saône chez une boulangère de 18 ans. Une semaine durant, la meurtrière était partie visiter la France aux frais de sa victime. Le procès de Camille Anguenot s’ouvre ce mardi 

➡️ https://t.co/1y6Zy9tLYG https://t.co/sndkADJc1x",Tue Sep 10 19:32:01 +0000 2024,870,1912
304,Histoire & Savoir 📚,Quand Jean-Marie Le Pen exprimait ses doutes sur les véritables auteurs des actes anti-chrétiens en France. https://t.co/G4w0PL8rAG,Thu Sep 12 16:00:01 +0000 2024,308,1114
305,Brèves de presse,"⚡️🇫🇷INFO - Plus de 10.000 € d’argent public : abonnement sur un site de rencontres, frais d’obsèques… La députée #RN Christine #Engrand a allègrement pioché dans son enveloppe de frais de mandat pour régler des dépenses personnelles, révèle Mediapart... https://t.co/x8ukxuDuG0 https://t.co/QThfMbmUVz",Tue Sep 10 12:34:01 +0000 2024,1792,3469
306,Les Grandes Gueules,"A-t-on besoin d’un ministère de l’immigration ? 

«J’étais au chômage après la présidentielle 2022. J’ai cherché du boulot au Canada mais ils n’avaient pas besoin de moi et je le comprends très bien. Nous en France, c'est portes ouvertes.""
@AntoineDiers

#GGRMC https://t.co/tyXksTSuHF",Tue Sep 10 16:43:24 +0000 2024,79,383
307,Actu Ligue 1,"🚨 Vincent Labrune sur les PRIX de la Ligue 1 :

« Je comprends parfaitement que c’est des sommes importantes dans un monde en crise majeure. Mais le foot est un SPORT PRENIUM.

On peut aussi regarder gratuitement la Ligue 1 sur France TV, sur les réseaux sociaux ou Free. » https://t.co/fkQrhoeq1U",Tue Sep 10 15:58:44 +0000 2024,10,314
308,Cemil Şanlı ,"Imaginez.

Imaginez un ministre en exercice qui use de son pouvoir pour faire économiser, à des personnes riches, des millions d'euros d'impôts.

Imaginez ensuite ce même ministre et ses collègues taper sur ""le social"" pour expliquer les ""caisses vides"".

https://t.co/R73QzF4cKd",Mon Sep 09 08:12:58 +0000 2024,4060,8559
309,TPMP,"""La France m'a offert cette deuxième chance... cette renaissance !""

❤️ Le message touchant de Hakim Arezki, joueur de l’équipe de France de cécifoot et médaillé d’Or aux Jeux Paralympiques ! #TPMP https://t.co/LtPG9LSL3n",Mon Sep 09 18:15:17 +0000 2024,55,453
310,JV - Jeux vidéo,"Star Wars Outlaws est en tête des ventes en France !

1. Star Wars Outlaws (PS5)
2. Star Wars Outlaws - Gold Edition (PS5)
3. Star Wars Outlaws (Xbox Series)
4. Visions of Mana (PS5)
5. Mario Kart 8 Deluxe

(classement SELL du 26 août au 1er septembre, ventes physiques) https://t.co/2tC4Zoec23",Mon Sep 09 21:32:00 +0000 2024,44,466
311,France Rugby,"🕺✨ 𝐔𝐧𝐞 𝐝𝐞𝐫𝐧𝐢𝐞̀𝐫𝐞 𝐝𝐚𝐧𝐬𝐞 sur la plus belle avenue du monde ! 🥹

Merci et bravo les garçons ! 🇫🇷 On est tellement fiers de vous ! #ParadeDesChampions https://t.co/sl5I8dWAiE",Sat Sep 14 17:51:24 +0000 2024,656,5167
312,𝑴𝒂𝒆𝒔 🪁,La derniere fois que la Belgique à battu la France #FRABEL https://t.co/9SGO9fJqMw,Mon Sep 09 20:41:14 +0000 2024,163,2600
313,TDS ESPORT 🌊,"Un dernier titre pour nos gâtés… 🏆

NOS CEOs RENTRENT SUR LE TERRAIN POUR TENTER DE DECROCHER LA COUPE DE FRANCE 🗣️

Applaudissements pour le roster TDS pour cette Banque Postale Coupe de France 👏  #GOTDS https://t.co/zz2eMnOljI",Sat Sep 14 16:00:13 +0000 2024,167,2904
314,🇫🇷 LouiseFrance75 🇫🇷 🕎,"MACRON a décidé de détruire 100 000 hectares de vignes françaises, soit 10 fois la superficie de Paris !

Sans doute parce que les musulmans ne boivent pas d'alcool...? https://t.co/Rdxinv7BQ7",Fri Sep 13 17:49:10 +0000 2024,1192,1792
315,Cory Le Guen ⏚,"Il y a des traditions qui ne se changent pas dans la vie. 

Par exemple, Macron qui se fait huée, comme d’habitude, par quasiment tout le stade de France a la cérémonie de clôture des Jeux Paralympiques.

Magnifique ! 💥🥳 https://t.co/OWhzkn1NQg",Sun Sep 08 18:46:07 +0000 2024,958,3860
316,RMC Story,"Youssef a fondé l’association La Courte échelle, qui œuvre pour l’égalité des chances face à l'emploi !

▶️ C’est ça la France, c’est chaque samedi à 20h30 sur RMC STORY et en streaming sur RMC BFM PLAY ! https://t.co/JyKMAZGLUM",Tue Sep 10 05:00:00 +0000 2024,669,2148
317,Alexis Poulin,"Le Monde n’a visiblement pas le droit d’écrire que l’autocrate Macron s’est fait hué au Stade de France. Alors ils font du second degré. 

Pathétique. https://t.co/tDNeIZGsTv",Sun Sep 08 21:43:17 +0000 2024,1757,5469
318,Marcel,"Tout ce qu’on attend de Marlène Schiappa, c’est qu’elle rende l’argent du fonds Marianne et se taise à jamais mais on va l’avoir sur toutes les chaînes.
Pauvre France. https://t.co/08GjmGeE2g",Tue Sep 10 18:38:00 +0000 2024,1097,4167
319,Nintendo France,"Il est l'heure de célébrer deux ans de #Splatoon3 avec 72 heures de festivités !
Le #GrandFestival ouvre ses portes aujourd'hui 🎆 https://t.co/mBkDRlwVpb",Fri Sep 13 10:00:50 +0000 2024,148,1396
320,L'insoumission,"🔴 « Macron nous amène dans un gouffre. Il fait peu à peu monter une dictature en France. Il faut le destituer ! »

José, originaire du Chili, a répondu aux questions de l’Insoumission samedi 7 septembre à Autun. https://t.co/LHaFGfxTfJ",Tue Sep 10 12:44:10 +0000 2024,251,532
321,NYAMSI WA KAMERUN WA AFRIKA,"Arrivée du docteur Nyamsi Wa Afrika, Président de l'Institut de l'Afrique des Libertés,  entouré de ses avocats défenseurs à la convocation de la police politique du dictateur français Emmanuel Macron, le 10 septembre 2024 à Rouen. Près de 5 ans de persécution politique en France https://t.co/UZCZDRCiyv",Tue Sep 10 13:45:13 +0000 2024,95,551
322,Bleu Blanc Rouge ! 🇫🇷,"« Monsieur Delogu. Pouvez-vous me citer un Roi de France très connu? 
- Bien sur Monsieur Bourdin, je connais très bien Leroy Merlin. » https://t.co/0mLtp6H1zl",Sat Sep 14 08:21:11 +0000 2024,979,5654
323,La France insoumise,"« S'il y a un responsable de ce déni de démocratie, il a un nom, il a une adresse : il s'appelle Emmanuel Macron. »

@mbompard coordinateur de la France insoumise ce matin dans les 4V. https://t.co/UC37KNGQyu",Tue Sep 10 06:12:54 +0000 2024,278,640
324,NYAMSI WA KAMERUN WA AFRIKA,"ALERTE 🚨 

LE RÉGIME DICTATORIAL D’EMMANUEL MACRON OUVRE UN AUTRE FRONT POLITICO JUDICIAIRE CONTRE LE DR FRANKLIN NYAMSI EN FRANCE 

SYLVAIN ITTÉ , ancien ambassadeur chargé de la diplomatie publique de la France en Afrique, actuel Ambassadeur de France 🇫🇷 en Colombie, aurait https://t.co/5GMbXUsr5G",Sat Sep 14 08:22:22 +0000 2024,119,593
325,BFMTV,"La pâte à tartiner algérienne El Mordjene, victime de son succès sur les réseaux sociaux, se vend à prix d'or dans de rares boutiques en France

👉 L'équipe de @premiereedition l'a goûtée https://t.co/FbOkEsJqyW",Tue Sep 10 04:53:47 +0000 2024,223,1051
326,Mehdi Omaïs,"Voici les 4 films présélectionnés pour représenter la France aux Oscars.

Tu choisirais lequel ? https://t.co/ZWvNHdnnkQ",Thu Sep 12 07:58:25 +0000 2024,15,271
327,Conkerax,"Première position sur la PS5 Pro dans les Tendances France 🇫🇷 hors vidéos du constructeur. C'est fou. Merci à tous pour votre immense partage et soutien massif 🤝 

Le message passe grâce à vous, c'est capital et cela montre que beaucoup de joueurs ne sont pas d'accord, https://t.co/NA9GTEdYKD",Wed Sep 11 21:11:05 +0000 2024,229,2043
328,TVL,"📺 Bruno Le Maire fait ses adieux à Bercy : « Sans vous, rien n'aurait été possible. [...] Je pars avec le sentiment profond que ces sept années ont été utiles pour la France. » 
https://t.co/d9hMM3nvZS",Thu Sep 12 10:30:00 +0000 2024,115,194
329,Hadrien Clouet,"La France a voté contre l'extrême-droite et contre la retraite à 65 ans.

Elle se réveille avec un gouvernement soutenu par l'extrême-droite et un ministre partisan de la retraite à 65 ans.

À cause de Macron. Destitution ! https://t.co/pQq0XXwdnd",Mon Sep 09 16:57:57 +0000 2024,947,3094
330,Amy Bah,"La marathonienne brûlée vive, la miss Suisse assassinée puis broyée dans un mixeur. Des horreurs à l’international qui devraient nous mobiliser. 

En France, nous décomptons 99 féminicides. Pas une de plus.",Thu Sep 12 20:09:01 +0000 2024,2591,9039
331,Marcel,"Les magouilles répugnantes d’Aurore Bergé avec le lobby des crèches privées sur le dos des enfants devraient faire la une partout et elle devrait démissionner de tous ses mandats sur le champ, mais dans la France de Macron ça passe crème…
➡️https://t.co/ASOCB4EXMk https://t.co/GgcjnnCh1T",Sat Sep 14 10:51:09 +0000 2024,1306,2449
332,DAZN France,"✌️ | Ousmane Dembélé enfile les buts comme les perles ! 📿💫 #PSGSB29

Regardez le match en direct ici : https://t.co/YKWsfqPzLG 👈 https://t.co/TMBWioVq5R",Sat Sep 14 20:42:27 +0000 2024,94,859
333,Ambassade d'Israël en France,"En plein milieu de leur journée d'école, des enfants du nord d'Israël courent vers un abri antiaérien. Les sirènes d'alertes aux tirs de roquettes retentissent... Leur réalité quotidienne.

Nous ne permettrons pas au Hezbollah, ni à aucun autre proxi iranien, de terroriser nos https://t.co/ynujbDYOX8",Mon Sep 09 19:18:18 +0000 2024,186,506
334,CNEWS,«El Mordjene» : pourquoi la pâte à tartiner qui fait le buzz sur les réseaux sociaux devrait-elle être interdite en France ? https://t.co/qiWqbSOD4g,Sat Sep 14 12:30:48 +0000 2024,36,131
335,The Weeknd France,🚨 Le son et le clip “Dancing in the Flames” de The Weeknd sortiront demain à 6h00 en France. 🇫🇷 https://t.co/cL1eUI1wQM,Thu Sep 12 13:28:25 +0000 2024,87,953
336,Free Georges Abdallah,"Coordinateur de la @FranceInsoumise et député insoumis, Manuel Bompard affirme son soutien à la libération de Georges Abdallah. Communiste libanais et militant de la cause palestinienne, il est emprisonné en France depuis 1984 et libérable depuis 1999.

#FreeGeorgesAbdallah https://t.co/Y73o8p4Ddc",Sun Sep 08 19:53:14 +0000 2024,424,1249
337,Netflix France,"Un meurtre et une affaire qui soulèvent beaucoup de questions.

Monstres : L’histoire de Lyle et Erik Menendez, par les créateurs de DAHMER, le 19 septembre. https://t.co/BC7T4pJTSO",Tue Sep 10 14:30:09 +0000 2024,52,496
338,Ambassade de Cuba en France,"Quel genre de criminels est capable de larguer une bombe massive sur des tentes de familles de réfugiés? 

🔴#Cuba condamne ce #massacre où plus de 40 Palestiniens, principalement des ENFANTS et des femmes, ont été tués par l'armée israélienne‼️
  
#FreePalestine #StopGenocide https://t.co/Ch0ruxZZUs",Tue Sep 10 16:24:37 +0000 2024,1976,3463
339,Oliver,"Ça me GONFLE que le NFP se retire dans les triangulaires où le RN peut passer 
Ça me GONFLE que ça soit toujours à nous de jouer les putains de bons samaritains pour empêcher la France de finir à l'extrême droite",Sun Jun 30 18:32:08 +0000 2024,4788,23366
340,ًً,ET VIVE MA FRANCE !!!!!!!!! https://t.co/YtZSzCX6Z1,Sun Jul 07 18:41:47 +0000 2024,8919,50544
341,Laura Rizzo,Êtes-vous d’accord pour que la France reconnaisse l'Etat de Palestine ? https://t.co/Y1ST2si7cL,Tue Aug 06 07:54:14 +0000 2024,1041,12462
342,Marion Maréchal,"« La France a tué mon mari, le père de mes enfants, par son insuffisance, son laxisme et son excès de tolérance. »

Oui la politique de ce gouvernement est criminelle. La douleur de cette femme ne peut rester sans réponse. 

https://t.co/A3S0lPK5R7",Wed Aug 28 09:51:40 +0000 2024,5192,22373
343,VERITY France,Pourquoi ? https://t.co/QEY99Bs1bi,Sat Aug 31 11:19:25 +0000 2024,1031,3772
344,Olivia Díaz,"📍Barcelona 🇪🇸 🇵🇸 ❤️

Tu mets ça en France tu te fais lever sbah lilah et tu manges 96h de GAV pour savoir si tu condamnes le Rrrramas. https://t.co/6wfQN57KIq",Fri Sep 06 17:42:01 +0000 2024,1722,9179
